"Баг, хороо","Баг, хорооны код",Малын төрөл,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
                    Их-Уул,26722,Тэмээ,0.14,0.15,0.15,0.16,0.19,0.19,0.22,0.24,0.27,0.29,0.32,0.34,0.37,0.4,0.43,0.44,0.46,0.49,0.51,0.51,0.45,0.36,0.25,0.11,0.09,0.01,0.01,0.02,0.03,0.03,0.04,0.03,0.05,0.04,0.05,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.046,0.042,0.043,0.044,0.048,0.052,0.039,0.048,0.042
                    Их-Уул,26722,Хонь,43.16,44.99,43.09,45.14,49.04,45.49,39.82,36.15,37.94,40.25,42.48,44.89,50.35,51.33,51.47,47.18,36.23,29.47,29.39,29.81,32.5,32.11,30.89,30.02,28.69,27.85,30.26,32.97,38.06,42.62,38.52,40.43,43.44,43.26,48.68,57.51,68.74,78.09,92.52,89.72,85.21,88,97.356,96.504,110.338,115.948,135.156,135.967,135.407,145.174,122.132
                    Их-Уул,26722,Ямаа,14.97,14.99,14.43,14.51,15.51,14.59,13.65,13.52,14.62,15.55,15.42,15.75,17.01,17.52,17.98,18.22,17.06,14.25,15.9,16.53,17.09,17.66,19.28,21.68,24.49,28,32.19,36.31,42.32,45.48,45.07,51.7,61.04,64.65,72.68,82.47,99.01,112.66,126.95,111.4,98.49,101.18,103.658,98.051,111.028,113.311,129.579,128.33,133.731,141.133,124.841
                    Рашаант,26725,Бүгд,66.28,67.29,69.22,70.48,72.9,66.64,66.64,63.79,68.82,65.96,65.7,70.2,73.04,72.87,72.24,69.76,52.79,52.7,56.26,58.93,60.88,64.3,69.52,66.37,64.95,64.99,71.09,81.89,94.15,104.32,103.49,105.29,109.05,113.6,123.14,135.06,151.39,169.44,195.49,193.18,158.21,167.19,172.147,178.232,206.13,203.754,235.696,240.818,240.546,253.153,213.981
                    Рашаант,26725,Адуу,3.73,3.84,3.83,3.77,3.8,3.9,3.76,3.75,3.49,3.29,3.16,3.41,3.55,3.71,3.91,4.33,4.45,4.59,4.86,5.04,5.05,5.53,5.72,6,6.57,7.35,7.99,8.79,9.37,10.08,9.67,9.11,8.95,8.86,8.19,7.87,7.43,6.73,6.89,6.84,6.37,6.31,6.444,6.769,7.517,7.972,9.142,9.365,9.699,10.242,9.333
                    Рашаант,26725,Үхэр,7.8,8.23,8.36,8.48,9.3,9.56,9.43,9.1,9.54,9.2,9.12,9.2,9.49,9.41,9.64,10.19,9.93,9.97,10.23,10.61,11.09,11.08,11.56,10.68,11.25,12.18,13.16,14.68,15.94,17.46,15.84,11.04,10.7,8.87,8.88,10.19,11.1,12.21,13.28,13.96,12.23,11.79,12.283,13.416,15.423,15.874,16.938,17.446,15.426,16.445,15.926
                    Рашаант,26725,Тэмээ,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
                    Рашаант,26725,Хонь,42.6,43.55,44.75,45.7,46.88,41.57,41.79,38.98,42.34,40.66,40.89,44.44,45.03,45.01,43.62,41.54,28.18,27.96,29.86,31.34,33.54,35.04,37.22,33.51,29.48,26.58,27.66,31.75,37.1,41.85,42.03,44.1,44.34,46.23,50.81,56.95,65.05,74.91,87.21,90.99,73.79,78.34,83.617,88.52,102.904,102.503,121.015,124.766,122.89,129.416,107.22
                    Рашаант,26725,Ямаа,12.09,11.68,12.29,12.52,12.91,11.61,11.67,11.96,13.46,12.81,12.54,13.17,14.97,14.75,15.08,13.71,10.24,10.18,11.32,11.95,11.2,12.64,15.02,16.17,17.65,18.89,22.28,26.67,31.74,34.93,35.96,41.04,45.06,49.63,55.26,60.06,67.81,75.59,88.11,81.38,65.81,70.76,69.803,69.527,80.286,77.405,88.601,89.241,92.531,97.05,81.502
                    Рэнчинлхүмбэ,26728,Бүгд,86.06,85.86,76.98,79.04,84.53,83.67,83.97,75.66,80.69,94.11,83.03,89.02,93.57,93.57,96.85,92.25,95.96,100.2,104.28,108.01,109.14,106,76.1,66.96,67.63,66.52,70.62,77.25,82.75,85.39,92.87,89.1,93.97,96.37,94.74,99.59,107.6,126.47,138.08,131.6,124.21,127.58,132.432,123.073,130.822,143.057,165.788,172.744,195.393,216.061,220.079
                    Рэнчинлхүмбэ,26728,Адуу,8.61,8.8,8.62,8.29,8.13,7.79,7.75,7.05,7.13,8.66,8.01,8.02,7.63,7.56,7.67,7.48,7.58,7.19,6.9,7.12,7.66,7.99,6.11,5.85,6.26,6.49,6.98,7.2,7.54,8.14,8.77,8.85,9.57,9.79,9.2,9.25,9.33,9.84,10.06,9.72,9.56,9.67,9.733,9.141,9.255,9.176,9.552,9.752,10.206,11.126,11.175
                    Рэнчинлхүмбэ,26728,Үхэр,11.34,11.84,11.49,12.6,12.98,13.33,13.19,12.58,13.2,18.95,17.56,16.54,17.34,17.79,18.7,18.88,19.1,20.05,20.4,21.41,23.04,24.38,16.47,16.57,17.62,18.27,19.63,21.18,22.57,22.98,23.76,21.53,21.38,21.79,21.23,22.03,23.78,27.47,29.02,27.39,26.44,27.23,27.11,23.988,24.28,26.277,28.654,29.619,31.55,33.893,34.611
                    Рэнчинлхүмбэ,26728,Тэмээ,0.74,0.74,0.84,0.77,0.72,0.68,0.6,0.55,0.55,0.53,0.51,0.51,0.49,0.45,0.39,0.28,0.22,0.19,0.18,0.17,0.2,0.18,0.19,0.16,0.16,0.15,0.14,0.14,0.14,0.15,0.16,0.15,0.17,0.18,0.17,0.17,0.16,0.15,0.13,0.12,0.12,0.1,0.147,0.128,0.116,0.112,0.115,0.112,0.119,0.137,0.125
                    Рэнчинлхүмбэ,26728,Хонь,57.45,56.71,49,50.87,57.27,56.81,56.76,50.37,54.18,59.55,50.56,57.27,60.69,59.97,61.64,58.58,61.05,63.95,65.93,67.69,67.41,63.4,44.89,36.1,33.55,29.62,30.02,31.92,33.22,34.14,36.8,34.66,35.26,34.28,34.49,36.49,40.29,47.82,52.97,52.06,49.17,49.21,52.941,50.213,53.915,60.265,71.678,77.545,89.729,99.42,102.769
                    Рэнчинлхүмбэ,26728,Ямаа,7.92,7.77,7.03,6.51,5.44,5.05,5.67,5.11,5.63,6.42,6.37,6.68,7.43,7.81,8.46,7.03,8.01,8.82,10.88,11.63,10.84,10.05,8.44,8.27,10.04,12.01,13.84,16.81,19.28,19.98,23.39,23.9,27.59,30.33,29.66,31.66,34.05,41.19,45.91,42.3,38.92,41.38,42.501,39.603,43.256,47.227,55.789,55.716,63.789,71.485,71.399
                    Тариалан,26731,Бүгд,56.1,57.05,57.06,57.27,60.25,90.64,91.4,87.66,84.99,86.54,85.83,81.67,85.05,89.49,91.05,60.13,60.17,52.74,55.28,56.9,60.27,61,63.88,65.12,67.23,68.65,71.44,78.29,86.65,100.67,96.63,97.67,108.71,96.09,112.25,121.7,137.24,152.8,176.23,164.19,146.5,136.67,144.799,149.543,172.889,187.338,212.948,229.122,259.831,254.106,215.002
                    Тариалан,26731,Адуу,4.73,4.71,4.61,4.45,4.64,8.64,8.7,7.46,6.99,6.96,6.92,7.05,7.35,7.65,8.09,6.05,6.52,6.63,6.93,7.12,7.78,7.64,7.81,8.5,8.92,9.53,9.54,9.56,10.01,10.71,10.09,10.18,10.71,9.95,9.62,8.86,8.29,7.87,7.8,7.21,7.64,7.24,7.483,7.864,8.628,9.328,10.654,11.99,13.511,13.541,12.931
                    Тариалан,26731,Үхэр,11.7,12.04,12.02,12.4,13.34,26.66,26.24,26.8,27.92,27.93,28.03,28.65,28.83,29.55,31.38,19.2,19.49,16.45,16.66,17.33,18.24,18.23,17.79,16.95,17.08,16.49,16.63,18.34,19.7,22.18,19.55,15.27,14.78,12,12.81,14.27,15.55,16.87,17.6,17.42,17,15.69,15.495,16.586,18.828,20.453,21.561,22.921,23.897,24.296,22.187
                    Тариалан,26731,Тэмээ,,,,,,0,0,0,,,,,0,0,,,,,,,,,,,0,0.01,0.01,0,0,,,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.005,0,0,0,0,0,0,0,
                    Тариалан,26731,Хонь,34.78,34.94,35.45,35.68,37.53,50.33,51.38,50.3,47.05,48.66,47.73,42.52,45.27,48.39,47.5,30.89,29.95,25.99,27.53,27.73,29.25,29.49,31.42,31.72,31.04,29.89,30.23,31.73,34.07,40.76,38.54,39.1,42.47,36.34,42.85,47.37,54.22,59.34,69.55,66.54,61.29,55.87,60.314,64.687,75.402,82.052,93.89,101.916,114.702,109.253,89.39
                    Тариалан,26731,Ямаа,4.89,5.37,4.98,4.75,4.74,5.01,5.09,3.1,3.04,2.99,3.16,3.46,3.6,3.9,4.09,3.99,4.21,3.67,4.17,4.73,4.99,5.64,6.87,7.96,10.18,12.73,15.03,18.66,22.87,27.03,28.44,33.1,40.73,37.77,46.95,51.19,59.16,68.71,81.26,72.99,60.56,57.86,61.502,60.406,70.031,75.505,86.843,92.295,107.721,107.016,90.494
                    Тосонцэнгэл,26734,Бүгд,78.27,75.83,68.33,69.52,76.03,73.16,72.28,71.71,75.07,74.12,73.41,76.7,81.03,84.34,83.09,84.48,75.21,74.76,78.09,80.73,83.84,86.04,87.34,86.7,88.08,89.49,93.49,102.79,113.92,125.53,115.79,116.63,120.51,124.92,136.57,154.9,191.2,215.89,245.37,247.11,203.02,216.84,229.715,228.554,259.134,269.053,313.378,329.777,336.258,361.128,321.889
                    Тосонцэнгэл,26734,Адуу,5.6,5.93,5.51,5.27,5.48,5.52,5.48,5.55,5.57,5.63,5.76,6.01,6.19,6.41,6.51,6.89,7.1,7.36,7.36,7.5,7.8,8.07,8.24,8.18,8.79,9.48,9.74,9.81,10.15,11.46,10.3,9.12,8.53,7.65,7.2,6.86,7.21,7.15,7.19,7.32,6.78,6.67,6.634,6.908,7.634,8.23,9.607,9.808,10.614,11.46,10.851
                    Тосонцэнгэл,26734,Үхэр,6.52,6.61,6.64,6.85,7.47,7.86,7.86,7.94,8.53,8.3,8.02,8.15,8.51,8.85,8.96,9.42,9.29,9.26,9.67,10.24,10.87,11.91,12.69,13.22,14.47,15.84,17.46,18.17,19.37,21.36,16.35,12.13,10.78,8.85,8.82,10.04,12.37,13.91,14.59,15.29,13.64,13.5,14.239,14.83,16.392,18.184,20.158,20.408,18.671,19.495,18.594
                    Тосонцэнгэл,26734,Тэмээ,0.14,0.15,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0.01,0.01,0.01,0.01,0.13,0.02,0.02,0.04,0.04,0.04,0.03,0.04,0.04,0.05,0.04,0.04,0.04,0.03,0.04,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.016,0.013,0.021,0.02,0.027,0.03,0.031,0.032,0.026
                    Тосонцэнгэл,26734,Хонь,48.37,46.51,41.24,42.67,47.58,45.53,44.95,45.15,47.22,46.67,46.13,48.72,51.04,53.15,51.15,51.97,43.73,42.78,42.93,43.97,46.46,48.35,47.86,45.19,41.75,37.83,37.25,40.47,44.79,50.67,47.21,48.45,47.99,50.8,56.55,66.21,81.36,91.87,107.14,114.81,92.47,97.6,110.853,113.617,128.292,134.582,157.184,167.454,168.29,178.95,159.622
                    Тосонцэнгэл,26734,Ямаа,17.65,16.64,14.93,14.71,15.49,14.23,13.99,13.06,13.74,13.52,13.51,13.83,15.3,15.92,16.47,16.19,15.07,15.35,18,19,18.69,17.67,18.51,20.07,23.03,26.3,29.01,34.3,39.57,41.99,41.9,46.9,53.18,57.59,63.96,71.77,90.23,102.94,116.44,109.67,90.1,99.06,97.973,93.186,106.795,108.037,126.402,132.077,138.652,151.191,132.796
                    Төмөрбулаг,26737,Бүгд,60.42,61.89,61.86,91.38,101.06,95.3,85.17,87.98,94.26,99.15,101.26,108.28,112.16,112.4,112.87,110.33,106.81,103.81,102.75,106.51,110.37,104.7,105.49,105.51,107.62,107.81,111.19,119.32,122.3,127.6,126.94,106.07,113.2,123.79,132.89,151.22,180.73,214.18,230.03,229.59,173.89,191.06,209.934,219.901,255.525,266.846,315.692,337.752,355.577,376.694,343.077
                    Төмөрбулаг,26737,Адуу,4.99,5.23,5.14,9.04,9.3,9.03,8.03,7.7,7.66,7.84,8.12,8.69,8.97,9.07,9.56,9.93,10.31,10.74,10.91,10.94,11.4,11.11,10.15,10.3,10.99,11.72,12.22,12.3,12.17,11.94,11.08,7.3,7.37,7.37,6.23,5.41,5.43,5.09,4.74,4.74,4.77,5.02,5.332,5.589,6.78,7.446,8.991,10.464,11.469,12.917,11.958
                    Төмөрбулаг,26737,Үхэр,5.94,6.08,5.96,10.47,11.25,11.11,10.55,10.42,10.57,9.94,10.17,10.35,10.84,11.06,11.67,12.38,12.47,12.45,12.2,12.38,12.9,12.75,13.56,14.39,15.57,19.96,18.12,18.69,18,18.78,16.83,6.56,6.66,6.84,6.74,7.14,8.54,9.86,10.8,11.24,9.85,10.83,11.43,12.041,14.547,15.977,18.493,20.083,20.029,21.37,19.338
                    Төмөрбулаг,26737,Тэмээ,0.15,0.16,0.14,0.15,0.14,0.13,0.13,0.14,0.14,0.14,0.14,0.15,0.15,0.15,0.16,0.15,0.15,0.16,0.02,0.14,0.15,0.1,0.09,0.09,0.08,0.07,0.08,0.08,0.07,0.07,0.06,0.06,0.05,0.06,0.04,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.016,0.017,0.018,0.019,0.02,0.019,0.021,0.021,0.022
                    Төмөрбулаг,26737,Хонь,28.3,28.85,28.63,44.69,50.54,48.54,41.88,42.97,46.03,49.7,51.19,55.69,57.15,57.25,55.99,54.01,50.42,47.46,44.93,45.16,47.83,44.09,43.11,40.89,39.48,35.8,35.49,36.82,37.73,41.46,42.1,38.21,36.95,39.5,44.16,51.65,59.01,68.31,73.42,77.44,58.98,63.69,77.049,82.455,96.64,102.437,123.906,134.178,140.389,151.082,137.369
                    Төмөрбулаг,26737,Ямаа,21.04,21.58,21.99,27.03,29.83,26.49,24.58,26.75,29.85,31.52,31.64,33.4,35.05,34.86,35.5,33.85,33.46,33,34.68,37.89,38.1,36.66,38.58,39.85,41.5,40.26,45.27,51.44,54.33,55.35,56.87,53.95,62.17,70.02,75.71,86.99,107.72,130.9,141.04,136.15,100.27,111.5,116.107,119.799,137.54,140.967,164.282,173.008,183.669,191.304,174.39
                Түнэл,26740,Бүгд,50.52,49.79,44.02,68.99,73.98,74.43,70.74,70.11,76.67,78,78.41,82.37,86.01,82.02,82.5,80.4,70.44,63.68,64.96,67.84,70.82,71.31,69.28,58.66,59.01,67.19,59.07,65.11,71.53,81.77,79.25,70.37,74.86,87.92,101.22,108.26,125.13,139.62,157.74,159.58,134.65,144.27,152.669,141.462,168.617,185.771,228.678,258.476,287.903,304.434,291.809
                Түнэл,26740,Адуу,5.72,5.97,5.55,8.43,8.11,7.8,7.18,6.63,6.53,6.51,6.51,6.69,6.67,6.6,6.67,6.94,6.79,6.93,6.77,6.92,7.34,7.53,7.46,7.15,7.56,8.07,7.56,7.72,7.83,8.7,8.37,7.35,7.02,7.1,6.55,6.21,5.78,5.54,5.37,5.5,5.41,5.55,5.733,5.512,6.089,6.895,8.192,9.656,10.843,11.936,12.503
                Түнэл,26740,Үхэр,7.2,7.44,7.17,9.81,10.38,10.39,10.23,9.71,9.97,9.98,9.66,9.74,10.13,9.92,10.25,10.38,9.92,9.39,9.28,9.66,10.25,11.7,12.05,11.67,11.95,13.87,12.93,14.11,15.21,17.17,15.96,9,8.83,10.05,10.6,11.71,12.96,14.48,15.09,15.33,13.51,13.85,14.073,13.267,14.758,16.792,19.582,22.801,24.78,26.416,26.394
                Түнэл,26740,Тэмээ,0.07,0.06,0.06,0.07,0.07,0.08,0.08,0.07,0.06,0.07,0.07,0.08,0.08,,,0,0,0.01,0,0,0,0.01,0.01,0.02,0.02,0.03,0.03,0.02,0.04,0.05,0.05,0.05,0.06,0.08,0.08,0.08,0.08,0.07,0.09,0.1,0.09,0.1,0.141,0.098,0.11,0.109,0.123,0.119,0.119,0.127,0.129
                Түнэл,26740,Хонь,31.27,30.02,25.53,39.05,43.29,44.26,42.07,42.53,48.3,50.04,49.52,52.98,54.97,52.56,52.32,50.84,42.32,37.75,39.46,41.19,42.32,40.22,36.94,27.06,24.87,26.94,20.4,21.59,23.24,28.23,26.72,24.42,24.6,28.73,33.9,37.85,44.63,50.87,57.93,62.16,54.37,58.75,64.612,61.763,74.407,82.042,102.286,117.042,130.32,139.337,132.583
                Түнэл,26740,Ямаа,6.26,6.3,5.71,11.63,12.13,11.92,11.18,11.17,11.82,11.41,12.65,12.89,14.16,12.93,13.27,12.24,11.41,9.6,9.44,10.06,10.92,11.86,12.82,12.77,14.61,18.28,18.16,21.67,25.21,27.63,28.14,29.56,34.35,41.96,50.09,52.42,61.68,68.66,79.26,76.5,61.27,66.02,68.11,60.822,73.253,79.933,98.495,108.858,121.841,126.618,120.2
                    Улаан-Уул,26743,Бүгд,46.42,48.86,46.63,46.74,48.17,51.74,50.57,42.56,44.34,43.73,43.15,44.23,46,49.96,53.12,54.53,56.18,55.79,56.6,56.35,59.71,58.54,56.15,52.53,55.41,55.48,60.93,67.04,70.69,74.83,77.45,62.26,65.56,71.22,71.56,76.39,91.45,104.74,113.67,113.77,107.07,107.45,116.679,114.535,129.945,141.448,162.229,170.064,197.495,207.044,209.796
                    Улаан-Уул,26743,Адуу,4.08,4.07,4.34,4.07,3.91,3.8,3.75,3.64,3.55,3.6,3.43,3.56,3.59,3.66,3.95,4.18,4.4,4.36,4.32,4.39,4.94,4.98,5.14,5.37,5.8,5.95,6.33,6.75,6.9,7.36,7.21,6.94,7.06,7.49,6.98,6.85,7.17,7.35,7.28,7.27,7.15,7.45,7.576,7.561,8.118,8.611,9.442,10.114,11.499,12.341,12.757
                    Улаан-Уул,26743,Үхэр,9.67,10.38,9.88,10.19,10.65,11.45,11.23,9.78,10.28,10.11,10.12,10.06,10.49,11.5,12.61,13.44,13.66,13.69,13.62,14.2,15.26,15.58,15.86,16.5,17.57,18.03,20.04,21.55,22.51,23.44,23.26,16.5,16.58,17.29,17.02,17.66,19.85,22.46,23.41,23.33,21.96,19.74,19.737,18.769,20.588,22.535,24.146,24.781,27.7,29.207,30.277
                    Улаан-Уул,26743,Тэмээ,0.4,0.41,0.42,0.4,0.41,0.4,0.35,0.33,0.32,0.31,0.3,0.27,0.3,0.32,0.29,0.26,0.22,0.19,0.17,0.15,0.25,0.25,0.21,0.19,0.18,0.18,0.18,0.19,0.18,0.19,0.19,0.19,0.2,0.22,0.22,0.2,0.22,0.22,0.2,0.19,0.18,0.17,0.156,0.13,0.125,0.118,0.099,0.099,0.08,0.073,0.063
                    Улаан-Уул,26743,Хонь,24.07,25.39,24.58,24.77,26.19,28.94,28.62,23.13,23.76,23.09,22.97,23.71,24.56,26.85,27.89,28.91,30.58,30.71,31.57,30.89,32.48,30.95,27.59,22.77,22.32,20.46,21.27,22.96,23.86,25.66,26.96,20.95,21.3,22.31,23.91,26.53,33.98,38.79,41.13,43.37,40.33,40.92,46.644,46.76,53.541,59.063,70.167,76.754,90.242,94.37,96.63
                    Улаан-Уул,26743,Ямаа,8.2,8.62,7.42,7.3,7.03,7.15,6.61,5.68,6.43,6.63,6.33,6.62,7.06,7.64,8.39,7.74,7.32,6.83,6.92,6.72,6.79,6.78,7.36,7.7,9.54,10.87,13.11,15.59,17.23,18.18,19.84,17.69,20.42,23.91,23.44,25.15,30.24,35.93,41.65,39.61,37.45,39.17,42.566,41.315,47.573,51.121,58.375,58.316,67.974,71.053,70.069
                    Ханх,26746,Бүгд,13.11,13.63,13.72,14.13,14.22,15.58,14.16,15.76,17.06,1.14,1.08,1.19,1.29,1.3,1.37,1.56,1.67,1.86,3.46,4.32,5.13,5.21,19.75,17.75,16.23,16.46,15.95,17.83,19.32,21.05,23.12,23.28,26.47,26.99,25.57,27.42,31.19,36.26,38.54,42.52,38.82,38.65,35.931,29.932,32.846,36.048,42.601,45.018,48.912,54.562,56.034
                    Ханх,26746,Адуу,2.25,2.31,2.26,2.16,2.16,2.22,2.02,2.03,2.03,0.17,0.18,0.19,0.2,0.19,0.19,0.2,0.22,0.23,0.4,0.49,0.57,0.69,2.63,2.65,2.58,2.5,2.28,2.32,2.32,2.46,2.65,2.76,3.19,3.04,2.6,2.77,2.63,2.84,2.76,3.02,3.26,3.41,3.28,3.259,3.34,3.582,3.869,4.082,4.16,4.373,4.303
                    Ханх,26746,Үхэр,5.39,5.56,5.67,5.86,6.03,6.61,6.54,6.69,7.09,0.68,0.64,0.68,0.73,0.74,0.79,0.84,0.9,0.96,1.13,1.29,1.46,1.69,8.54,7.8,7.35,7.75,7.55,8.19,8.57,8.98,9.19,8.74,9.55,9.84,8.95,9.4,10.29,11.08,12.14,13.94,14.52,14.92,14.28,11.865,12.594,14.199,16.537,17.427,18.473,20.651,21.578
                    Ханх,26746,Тэмээ,0.01,0.01,0.01,0.01,0.01,0.01,,0,0,,,,,,,,,,,,,,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.008,0,0,0,0,0,0,0.002,0.002
                    Ханх,26746,Хонь,4.77,5.03,5.06,5.39,5.39,6.02,5.02,6.3,7.07,0.21,0.18,0.22,0.23,0.25,0.29,0.41,0.4,0.48,1.74,2.33,2.83,2.52,6.89,5.63,4.59,4.24,3.99,4.59,5.03,5.64,6.47,6.47,7.08,6.65,6.56,7.07,8.27,10.19,11.21,12.29,10.39,9.83,9.155,7.312,8.098,8.542,10.233,11.038,11.931,13.152,13.538
                    Ханх,26746,Ямаа,0.69,0.73,0.73,0.7,0.64,0.73,0.59,0.74,0.87,0.07,0.09,0.11,0.13,0.11,0.11,0.1,0.14,0.19,0.19,0.21,0.28,0.3,1.68,1.66,1.69,1.95,2.14,2.72,3.39,3.96,4.81,5.32,6.64,7.46,7.45,8.19,9.98,12.15,12.41,13.26,10.63,10.48,9.208,7.496,8.814,9.725,11.962,12.471,14.348,16.384,16.613
                    Цагааннуур,26749,Бүгд,,,,,,,,,,,,,,,,3.7,5.31,6.23,6.97,8.4,9.14,8.47,8.03,7.58,7.22,6.58,7.24,8.33,8.92,8.32,8.67,8.84,9.55,8.45,8.01,8.27,9.94,11.42,12.95,10.87,10.32,11.48,12.119,11.085,12.367,13.187,16.99,16.368,20.379,21.843,25.232
                    Цагааннуур,26749,Адуу,,,,,,,,,,,,,,,,0.93,0.99,1.08,1.11,1.2,1.25,1.17,1.16,1.17,1.03,0.9,0.98,1.04,1.05,1.07,1.2,1.29,1.37,1.25,1.13,1.1,1.14,1.29,1.3,1.26,1.31,1.33,1.276,1.251,1.334,1.332,1.587,1.645,1.895,2.098,2.373
                    Цагааннуур,26749,Үхэр,,,,,,,,,,,,,,,,0.71,0.84,1,1.13,1.41,1.73,1.98,2.18,2.2,2.37,2.28,2.64,2.94,3.16,3.04,2.89,2.79,2.82,2.57,2.33,2.58,3.04,3.56,3.99,3.28,3.03,3.29,3.437,3.078,3.017,3.46,4.131,4.222,4.923,5.268,6.014
                    Цагааннуур,26749,Тэмээ,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0.02,0.01,0.01,0.01,0.01,0,0,0,,,0.01,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0,0,0,0,0.001,0.01,0.011,0.012,0.014
                    Цагааннуур,26749,Хонь,,,,,,,,,,,,,,,,2.04,3.47,4.12,4.67,5.6,5.9,5.04,4.34,3.77,3.27,2.64,2.62,3,3.11,2.75,2.72,2.62,2.76,2.13,2.11,2.05,2.58,2.96,3.33,3.12,2.95,3.33,3.72,3.418,4.001,4.395,6.177,5.872,7.495,7.616,8.739
                    Цагааннуур,26749,Ямаа,,,,,,,,,,,,,,,,0.02,0.02,0.03,0.06,0.19,0.26,0.28,0.34,0.42,0.55,0.75,1,1.34,1.6,1.47,1.86,2.14,2.6,2.49,2.44,2.53,3.16,3.6,4.32,3.21,3.02,3.52,3.686,3.338,4.015,4,5.094,4.619,6.055,6.849,8.092
                    Цагаан-Уул,26752,Бүгд,106.57,107.54,109.6,145.67,153.18,145.08,116.77,127.69,135.96,142.42,133.15,141.51,146.82,147.94,150.05,158.51,167.87,173.64,174.45,177.77,174.44,164.86,153.81,146.99,163.64,172.6,192.45,212.93,223.22,240.11,219.41,105.55,113.17,131.59,158.2,179.33,223.04,258.6,293.09,316.46,221.78,256.43,279.252,279.699,325.779,346.399,400.199,423.699,456.977,479.781,450.948
                    Цагаан-Уул,26752,Адуу,9.88,9.54,9.29,10.18,10.28,9.72,8.71,8.78,8.81,8.73,8.95,9.17,9.31,9.63,9.97,10.82,11.75,12.53,13.46,14.46,15.61,16.07,16.25,16.13,18.54,20.54,22.65,24.18,25.03,27.4,24.46,9.55,9.33,8.92,8.75,8.75,9.92,10.8,11.66,13.16,12.13,13.03,13.531,14.133,15.889,17.437,20.149,22.508,24.504,26.337,26.257
                    Цагаан-Уул,26752,Үхэр,9.45,9.8,9.91,11.82,12.54,12.14,11.81,12.45,13.32,12.96,13.1,13.53,12.89,13.31,14.19,15.78,16.26,17.16,17.76,18.25,19.9,20.82,21.61,21.72,24.85,27.83,31.08,33.48,34.62,37.19,28.44,4.91,5.66,6.36,7.62,9.23,11.68,14.19,16.21,17.67,10.96,12.12,13.154,14.069,16.731,18.843,21.433,23.721,25.734,27.405,27.556
                    Цагаан-Уул,26752,Тэмээ,1.18,1.15,1.07,1.52,1.53,1.55,1.43,1.4,1.41,1.35,1.32,1.36,1.46,1.49,1.51,1.59,1.68,1.74,1.77,1.81,1.62,1.49,1.27,1.24,1.29,1.35,1.41,1.48,1.52,1.59,1.36,0.81,0.72,0.65,0.64,0.56,0.62,0.63,0.63,0.7,0.7,0.67,0.626,0.611,0.632,0.656,0.714,0.717,0.833,0.873,0.815
                    Цагаан-Уул,26752,Хонь,73.8,74.69,76.9,104.44,111.34,106.35,82.81,91.51,97.31,104.21,95.28,102.42,107.65,107.26,106.81,112.13,118.48,121.7,120.96,121.78,116.55,106.11,92.58,83.54,87.27,85.55,93.11,101.85,106.73,117.08,110.2,58.98,58.51,65.8,80.65,91.41,113.8,129.54,148.22,163.47,115.51,133.39,150.287,150.369,176.613,189.059,220.398,236.803,257.312,272.046,255.338
                    Цагаан-Уул,26752,Ямаа,12.27,12.35,12.43,17.72,17.5,15.32,12,13.56,15.12,15.18,14.51,15.05,15.53,16.25,17.57,18.19,19.7,20.52,20.51,21.46,20.77,20.37,22.1,24.36,31.7,37.34,44.21,51.94,55.31,56.85,54.95,31.29,38.95,49.86,60.55,69.38,87.03,103.45,116.37,121.48,82.48,97.22,101.654,100.517,115.914,120.404,137.505,139.95,148.594,153.12,140.982
                    Цагаан-Үүр,26755,Бүгд,20.17,20.47,21.87,23.16,23.75,25.3,25.75,24.2,25.17,25.13,21.89,22.45,23.41,25.34,27.19,26.09,25.43,25.73,25.95,26.96,27.45,23.75,21.94,20.67,20.4,20.42,21.44,23.97,24.97,25.03,24.56,21.02,20.86,21.5,22.12,23.28,25.04,27.14,28.71,29.9,28.88,28.06,26.069,24.07,25.563,27.357,28.871,30.884,33.378,33.257,32.33
